subject_norm,subject,total_sendings,total_opens,open_rate,wilson_score
your exclusive canvas offer awaits,"Your exclusive Canvas offer awaits{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %}",1666990,425460,0.255226486061704,0.25456519307199726
until tomorrow canvas prints and collages from,Until tomorrow! &#x1f440; Canvas Prints and Collages from $3.87! ,1592074,406342,0.2552280861316748,0.2545514252703037
save up to discover our bestsellers,Save up to 87%! Discover our bestsellers &#x1f389;,2271808,579342,0.25501362791221793,0.25444724736783697
it s camera day get your wall décor from only,&#x1f4f8; It’s Camera Day! Get your Wall Décor from only $3.22 ,1268513,323616,0.25511445290667106,0.2543565811996566
new year s special up to off on wall and home décor,&#x2728; New Year's Special: Up to 86% off on Wall and Home Décor!,6676593,1699686,0.2545738522626735,0.2542435571822811
unlock up to off your order shop now save big,Unlock up to £10 off your order – Shop now & save big!,317083,81091,0.2557406105026129,0.2542250173298767
here s a gift for you off your order only until tomorrow,Here’s a gift for you: £6 off your order! &#x1f381; Only until tomorrow!,4668734,1188684,0.25460520989201785,0.2542102425060302
for on our favourite gift ideas don t miss out only until midnight,3-for-2 on our favourite gift ideas &#x2728; Don't miss out – only until midnight!,8968420,2281950,0.2544428115543206,0.25415785848946565
unlock savings free shipping off on your favourite products,Unlock savings: FREE Shipping + 80% OFF on your favourite products!,3884790,988800,0.2545311329569938,0.25409820670312794
save half on your order act fast offer ends at midnight,"&#x1f525; Save half on your order—Act fast, offer ends at midnight!",5239961,1333282,0.25444502354120574,0.25407227233672824
order gifts now to get them in time for valentine s day,"Order gifts now to get them in time for Valentine's Day{% if contact.1 == '{{ contact.1 }}' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %}",15743044,4002607,0.25424606575450087,0.25403102762127716
canvas sizes up to off grab yours now,"9 Canvas sizes, up to 71% off – Grab yours now!",19769376,5025606,0.25421166555788105,0.2540197734953755
only today i save up to on photo products,Only today I Save up to 81% on Photo Products,4093380,1041477,0.2544295911935857,0.25400788909746425
extra on all photo books calendars exclusively for you,-10% EXTRA on all photo books & calendars! &#x2744;&#xfe0f; Exclusively for you!,4213684,1071947,0.2543966277490196,0.253981003717632
hours only wall décor up to off,48 hours only! Wall Décor up to 86% off,303642,77568,0.25545873100559213,0.25391058828920904
days top canvas formats up to off,4 days: Top Canvas formats up to 74% off,10875113,2763273,0.25409142875113117,0.2538327676563457
jaw dropping discounts inside,&#x1f383; Jaw-dropping discounts inside!,24344,6312,0.25928360170883996,0.2538166788109477
from just let your memories live on in style,From just £3.60: Let your memories live on in style &#x1f496;,1772485,450849,0.2543598394344663,0.25371923106921396
read a book day sale prices starting from,Read a Book Day Sale! Prices starting from $3.22 &#x1f4d6;,2518673,640325,0.2542310970896182,0.25369371451293976
wow today mixpix at crazy low price mug for free,WOW! &#x1f60d; Today MIXPIX at crazy low price! | Mug for free!,2076665,527980,0.25424418478666516,0.25365240120966026
only today unbeatable deals on photo gifts,Only Today &#x26a1; Unbeatable deals on Photo Gifts!,1721087,437656,0.25429045713551957,0.2536404203304611
hurry spring sale ends soon,"Hurry{% if contact.1 == '{{ contact.1 }}' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %}Spring SALE ends soon!",1706980,434015,0.2542589837022109,0.253606295362802
thank you for your trust early black friday discounts of up to,"&#x2764;&#xfe0f; Thank You for Your Trust{% if contact.1 == '{{ contact.1 }}' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %} Early Black Friday Discounts of Up to 87%",383119,97660,0.2549077440690751,0.2535301851331337
only until midnight l canvas prints from,&#x231b; Only until midnight l Canvas Prints from £4.20,248040,63310,0.2552410901467505,0.25352904376312113
last chance wall decoration from,Last chance &#x1f4e2; Wall Decoration from £2.40 ,6792540,1724220,0.25384024238355607,0.253513089116809
bring your memories to life save up to on canvas décor,Bring your memories to life – save up to 81% on Canvas & Décor!,1510575,383965,0.2541846647799679,0.25349094561846536
free shipping save on your order,"Free shipping &#x1f389; Save £6 on your order{% if contact.1 == '{{ contact.1 }}' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %}",762197,193924,0.25442766109024306,0.2534511016673048
days only unlock the highest valentine s discount levels,2 days only | Unlock the HIGHEST Valentine's discount levels!,8923225,2262500,0.25355182683390814,0.25326648409058106
capture memories canvas prints on sale now,&#x26a1;Capture memories - Canvas Prints on sale now!,1119192,284301,0.2540234383376579,0.25321778565204867
leaves are falling prices are dropping get up to off,"Leaves are falling, prices are dropping! Get up to 80% off!",3278372,831661,0.2536810953729473,0.25321037083354286
express express express express yourself for less canvas prints from,"{% if contact.1 == '' %}{% if contact.1 == true %} {{ contact.1 }}, express {% else %}Express {% endif %}{% else %}{% if contact.1 == true %} {{ contact.1 }}, express {% else %}Express {% endif %}{% endif %}yourself for less: Canvas Prints from $3.75",359437,91522,0.2546259845258001,0.2532043722513159
order gifts now to get them in time for mother s day,"Order gifts now to get them in time for Mother's Day{% if contact.1 == '{{ contact.1 }}' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %}",3499476,887646,0.2536511180531028,0.253195515630193
sunday savings canvas and photo gifts from only,&#x1f31e; Sunday Savings! Canvas and Photo Gifts from only £3!,3558590,902624,0.25364652854079844,0.2531947265810248
today only save up to on photo blankets,Today only: Save up to $140 on Photo Blankets!,6773034,1717061,0.2535143039293764,0.2531868192577218
only hours i save up to on bestsellers,Only 24 hours I Save up to 81% on Bestsellers,981044,249224,0.2540395741679272,0.2531791076217613
our team s must haves starting at xx,Our team's must-haves – starting at £XX!,4112880,1042860,0.25355954951275017,0.2531393237668798
photography day sale prices starting from just,&#x1f4f7; Photography Day Sale | Prices starting from just £2.40,4205770,1066199,0.25350863218863606,0.25309309805981833
discover amazing deals bestsellers starting at,&#x1f381; Discover amazing deals—Bestsellers starting at £2.25!,2156605,547051,0.2536630490980036,0.253082768172573
expires soon up to on father s day gifts,Expires soon: Up to -83% on Father's Day gifts! &#x1f4e2;,379920,96675,0.2544614655716993,0.25307893308550455
only today i save up to on unique wall and home décor,Only today I Save up to 87% on unique Wall and Home Décor,233436,59452,0.25468222553505027,0.25291884257716823
we we miss you enjoy a free tote bag on us,"{% if contact.1 == true %}{{ contact.1 }}, we {% else %}We {% endif %}miss you! Enjoy a FREE Tote Bag on us &#x1f6cd;&#xfe0f;",1713700,434525,0.25355954951275017,0.2529087347183247
photo products starting at don t miss out,&#x26a1; Photo Products starting at £3.60 – Don’t miss out!,10170541,2574074,0.2530911580809713,0.2528240391475391
prices start at just shop our bestsellers now,&#x1f3f7;&#xfe0f; Prices start at just £5! Shop our BESTSELLERS now!,12146089,3072880,0.25299337095257574,0.25274896273935304
hurry up last chance for crazy discounts,"Hurry up{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}&#x23f0; - Last chance for crazy discounts!",2773242,702207,0.25320797824351426,0.25269651983877583
only hours wall décor up to off,Only 48 hours! Wall Décor up to -87% off ,69245,17720,0.2559029532818254,0.25266632503915504
gift discount on your order only until tomorrow noon,Gift: £6 discount on your order! &#x1f6a8; Only until tomorrow noon!,1759038,445455,0.2532378493244603,0.2525957395872425
bestsellers you ll wish you grabbed sooner,Bestsellers you’ll wish you grabbed sooner,1501205,380195,0.25325988122874626,0.25256484206137847
from c exclusive spring sale offer,From C$6.57 | Exclusive Spring Sale offer!,39957,10260,0.25677603423680456,0.2525160785608875
prices starting at products days,Prices starting at $10 | 4 Products | 2 days &#x23f0;,2552515,645878,0.25303592731090707,0.25250294856722977
from exclusive parents day discounts until midnight,From $8.50! Exclusive Parents' Day discounts until midnight!,288135,73210,0.2540822878164749,0.25249596323392265
save up to on our best selling wall décor,Save up to 80% on our best selling Wall Décor!,1180180,298904,0.2532698401938687,0.25248603113183
ends soon canvas prints wall décor up to off,&#x23f3;Ends soon! Canvas Prints & Wall Décor up to 87% off,69000,17645,0.25572463768115944,0.2524830471084978
wall décor up to buy now,Wall Décor up to -79% &#x1f60d; Buy now!,44736,11472,0.25643776824034337,0.2524123237633153
camera day special get off on top wall decorations,&#x1f4f8; Camera Day Special! Get 15% Off on TOP Wall Decorations!,267010,67836,0.25405790045316656,0.2524102031007561
finally sale again everything reduced up to,Finally sale again &#x1f60d; EVERYTHING reduced up to -86%,920671,233181,0.25327288466781295,0.25238557555724384
quick massive savings on our top canvas formats await,"Quick{% if contact.1 == '{{ contact.1 }}' %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% endif %} Massive savings on our top Canvas formats await!",4883943,1234496,0.2527662587380729,0.2523810117268578
your discount of up to on canvas prints expires today,Your discount of up to 87% on Canvas Prints expires today!,1806149,456196,0.25257938298556765,0.2519462431611177
we thank you for your trust with,We Thank You for your trust with -92%,198604,50415,0.25384685102012045,0.2519375366262727
only days left prices from,&#x1f525; Only 2 days left  - Prices from 35$,2606970,657588,0.2522422582538349,0.2517154211378396
only today i canvas prints collages up to off,Only today I Canvas Prints & Collages up to 87% off ,1277349,322453,0.25243923156474857,0.2516866161614258
epic wall décor deals starting at don t miss out,Epic Wall Décor deals starting at £3.83 – don’t miss out!,1545721,389858,0.2522175735465844,0.2515335443431733
final call save up to free delivery,&#x1f6a8; Final call: Save up to 85% + free delivery!,4353721,1096825,0.2519281782181265,0.25152060795970443
flashback to happiness off all photo books spring sale,Flashback to Happiness: 10% off ALL Photo Books | Spring Sale!,11683584,2941458,0.2517599051797805,0.25151111152741035
hurry up save up to on favourite wall décors,&#x2728; Hurry up! Save up to 73% on favourite Wall Décors!,2519737,634678,0.251882636957746,0.25134701840349116
need mothers day gift ideas open this,Need Mothers’ Day gift ideas? Open this!,242540,61375,0.2530510431269069,0.2513246936395862
wow all wall decorations with up to,Wow! All Wall Decorations with up to -80%! ,8115765,2041550,0.25155361201316206,0.25125520035973464
mega offer photo books calendars at rock bottom prices,Mega offer: Photo Books & Calendars at rock-bottom prices! &#x1f389;,11085189,2787867,0.2514947647712637,0.25123943591107445
only today off xxl canvas transform your space for less,&#x1f31f; Only today: 71% off XXL Canvas – Transform your space for less!,331302,83716,0.2526878799403565,0.2512110071109099
celebrate labor day with savings up to,Celebrate Labor Day with savings up to 92%!,248361,62807,0.25288592009212396,0.25118024715370774
days i unique photo products from only,4 days I Unique Photo Products from only £3.60,1870506,470969,0.25178694962753395,0.2511654378003636
celebrate women s day extra on everything code in this email,Celebrate Women's Day: -25% EXTRA on EVERYTHING | Code in this email &#x1f440;,13540223,3402095,0.2512584172358166,0.2510274572603423
huge savings on bestsellers up to off starting at just,"&#x1f389; Huge Savings on Bestsellers! Up to 83% off, starting at just £4!",22406053,5627165,0.25114485804349385,0.250965330446912
wow wall décor from only,&#x1f6a8;WOW! Wall Décor from only $3.74!,3747204,942038,0.25139757536552587,0.2509585836282959
huge sale on aluminium prints from,Huge sale on Aluminium Prints  – from £4.99!,344697,86987,0.25235786792458303,0.2509105510633424
don t miss out exclusive home décor savings inside,&#x1f4a5; Don’t miss out – exclusive Home Décor savings inside!,666199,167815,0.2518992072939167,0.2508582084338964
go big save big unlock your exclusive size based discount up to off,"Go big, save big: Unlock your exclusive size-based discount! &#x1f6cd;&#xfe0f; | Up to 87% off",10564744,2652786,0.2510979915840838,0.25083658874228165
